deployment_id,deployment_timestamp,split,risk_level,repo_domain,candidate_type,primary_service,branch_type,workflow_kind,hour,day_of_week,is_weekend,is_friday,is_off_hours,is_deployment_intent,run_attempt,commit_age_hours,commit_parent_count,additions,deletions,code_churn,changed_files,file_extension_entropy,service_area_count,service_criticality,is_database_migration,is_infrastructure_change,is_dependency_change,is_config_change,is_security_change,is_test_change,test_to_source_file_ratio,is_docs_only,has_lockfile_change,is_hotfix,is_revert,is_breaking_change,deployments_7d,deployments_30d,recent_change_velocity_7d,past_failed_runs_7d,past_failure_rate_30d,past_incidents_14d,past_rollbacks_30d,time_since_last_deployment_hours,actor_prior_deployments,actor_prior_failure_rate,service_deployments_30d,service_incident_rate_30d,on_call_available,expected_on_call_response_minutes,on_call_load_24h
ArgoProj/argo-cd:29087640986,2026-07-10 10:51:50+00:00,train,Low,delivery-platform,mainline_delivery_proxy,shared_platform,main,other,10,4,0,1,0,0,1,0.0008333333333333334,1,59,4,63,2,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,56,56,1906.0,3,0.05357142857142857,39,14,0.8416666666666667,8.0,0.125,52,0.6730769230769231,1,42.0,48
ArgoProj/argo-cd:29087641230,2026-07-10 10:51:51+00:00,train,Low,delivery-platform,mainline_delivery_proxy,shared_platform,main,quality,10,4,0,1,0,0,1,0.0011111111111111111,1,59,4,63,2,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,57,57,1969.0,3,0.05263157894736842,40,14,0.0002777777777777778,9.0,0.1111111111111111,53,0.6792452830188679,1,42.0,49
ArgoProj/argo-cd:29087641255,2026-07-10 10:51:51+00:00,train,Low,delivery-platform,mainline_delivery_proxy,shared_platform,main,verification,10,4,0,1,0,0,1,0.0011111111111111111,1,59,4,63,2,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,58,58,2032.0,3,0.05172413793103448,41,14,0.0,10.0,0.1,54,0.6851851851851852,1,42.0,50
ArgoProj/argo-cd:29087641260,2026-07-10 10:51:51+00:00,train,Low,delivery-platform,mainline_delivery_proxy,shared_platform,main,quality,10,4,0,1,0,0,1,0.0011111111111111111,1,59,4,63,2,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,59,59,2095.0,4,0.06779661016949153,42,14,0.0,11.0,0.18181818181818182,55,0.6909090909090909,1,42.0,51
ArgoProj/argo-cd:29087641283,2026-07-10 10:51:51+00:00,train,Medium,delivery-platform,mainline_delivery_proxy,shared_platform,main,quality,10,4,0,1,0,0,1,0.0011111111111111111,1,59,4,63,2,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,60,60,2158.0,4,0.06666666666666667,42,14,0.0,12.0,0.16666666666666666,56,0.6785714285714286,0,125.57,52
ArgoProj/argo-cd:29087641550,2026-07-10 10:51:51+00:00,train,Low,delivery-platform,mainline_delivery_proxy,shared_platform,main,other,10,4,0,1,0,0,1,0.0011111111111111111,1,59,4,63,2,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,61,61,2221.0,4,0.06557377049180328,42,14,0.0,13.0,0.15384615384615385,57,0.6666666666666666,1,42.0,53
ArgoProj/argo-cd:29088000638,2026-07-10 10:58:51+00:00,train,Low,delivery-platform,mainline_delivery_proxy,identity_security,main,other,10,4,0,1,0,0,1,0.0008333333333333334,1,3,3,6,2,-0.0,2,5,0,0,0,0,1,0,0.0,1,0,0,0,0,62,62,2284.0,4,0.06451612903225806,42,14,0.11666666666666667,14.0,0.14285714285714285,0,0.0,1,42.0,54
ArgoProj/argo-cd:29088001253,2026-07-10 10:58:52+00:00,train,Medium,delivery-platform,mainline_delivery_proxy,identity_security,main,quality,10,4,0,1,0,0,1,0.0011111111111111111,1,3,3,6,2,-0.0,2,5,0,0,0,0,1,0,0.0,1,0,0,0,0,63,63,2290.0,4,0.06349206349206349,43,15,0.0002777777777777778,15.0,0.13333333333333333,1,1.0,1,42.0,55
ArgoProj/argo-cd:29088001258,2026-07-10 10:58:52+00:00,train,Low,delivery-platform,mainline_delivery_proxy,identity_security,main,verification,10,4,0,1,0,0,1,0.0011111111111111111,1,3,3,6,2,-0.0,2,5,0,0,0,0,1,0,0.0,1,0,0,0,0,64,64,2296.0,4,0.0625,43,15,0.0,16.0,0.125,2,0.5,1,42.0,56
ArgoProj/argo-cd:29088001284,2026-07-10 10:58:52+00:00,train,Low,delivery-platform,mainline_delivery_proxy,identity_security,main,quality,10,4,0,1,0,0,1,0.0011111111111111111,1,3,3,6,2,-0.0,2,5,0,0,0,0,1,0,0.0,1,0,0,0,0,65,65,2302.0,4,0.06153846153846154,43,15,0.0,17.0,0.11764705882352941,3,0.3333333333333333,1,42.0,57
ArgoProj/argo-cd:29088001499,2026-07-10 10:58:52+00:00,train,Low,delivery-platform,mainline_delivery_proxy,identity_security,main,other,10,4,0,1,0,0,1,0.0011111111111111111,1,3,3,6,2,-0.0,2,5,0,0,0,0,1,0,0.0,1,0,0,0,0,66,66,2308.0,4,0.06060606060606061,43,15,0.0,18.0,0.1111111111111111,4,0.25,1,42.0,58
ArgoProj/argo-cd:29088060468,2026-07-10 11:00:02+00:00,train,Low,delivery-platform,mainline_delivery_proxy,identity_security,main,other,11,4,0,1,0,0,1,0.020555555555555556,1,3,3,6,2,-0.0,2,5,0,0,0,0,1,0,0.0,1,0,0,0,0,67,67,2314.0,4,0.05970149253731343,44,15,0.019444444444444445,19.0,0.0,5,0.4,1,42.0,59
ArgoProj/argo-cd:29088984073,2026-07-10 11:17:43+00:00,train,High,delivery-platform,mainline_delivery_proxy,infrastructure,main,other,11,4,0,1,0,0,1,0.0008333333333333334,1,3,3,6,3,0.9183,2,4,0,1,0,0,0,0,0.0,0,0,0,0,0,68,68,2320.0,4,0.058823529411764705,44,15,0.2947222222222222,6.0,0.0,0,0.0,1,42.0,60
ArgoProj/argo-cd:29088984174,2026-07-10 11:17:44+00:00,train,Medium,delivery-platform,mainline_delivery_proxy,infrastructure,main,quality,11,4,0,1,0,0,1,0.0011111111111111111,1,3,3,6,3,0.9183,2,4,0,1,0,0,0,0,0.0,0,0,0,0,0,69,69,2326.0,4,0.057971014492753624,44,15,0.0002777777777777778,7.0,0.0,1,0.0,1,42.0,61
ArgoProj/argo-cd:29088984184,2026-07-10 11:17:44+00:00,train,Medium,delivery-platform,mainline_delivery_proxy,infrastructure,main,quality,11,4,0,1,0,0,1,0.0011111111111111111,1,3,3,6,3,0.9183,2,4,0,1,0,0,0,0,0.0,0,0,0,0,0,70,70,2332.0,4,0.05714285714285714,45,16,0.0,8.0,0.0,2,0.5,1,42.0,62
ArgoProj/argo-cd:29088984210,2026-07-10 11:17:44+00:00,train,High,delivery-platform,mainline_delivery_proxy,infrastructure,main,verification,11,4,0,1,0,0,1,0.0011111111111111111,1,3,3,6,3,0.9183,2,4,0,1,0,0,0,0,0.0,0,0,0,0,0,71,71,2338.0,4,0.056338028169014086,46,16,0.0,9.0,0.0,3,0.6666666666666666,1,42.0,63
ArgoProj/argo-cd:29088984228,2026-07-10 11:17:44+00:00,train,High,delivery-platform,mainline_delivery_proxy,infrastructure,main,quality,11,4,0,1,0,0,1,0.0011111111111111111,1,3,3,6,3,0.9183,2,4,0,1,0,0,0,0,0.0,0,0,0,0,0,72,72,2344.0,4,0.05555555555555555,47,17,0.0,10.0,0.0,4,0.75,0,127.46,64
ArgoProj/argo-cd:29088984534,2026-07-10 11:17:44+00:00,train,Medium,delivery-platform,mainline_delivery_proxy,infrastructure,main,other,11,4,0,1,0,0,1,0.0011111111111111111,1,3,3,6,3,0.9183,2,4,0,1,0,0,0,0,0.0,0,0,0,0,0,73,73,2350.0,4,0.0547945205479452,48,17,0.0,11.0,0.0,5,0.8,1,42.0,65
prometheus/prometheus:29089669248,2026-07-10 11:30:59+00:00,train,Low,observability,mainline_delivery_proxy,documentation,main,quality,11,4,0,1,0,0,1,0.001388888888888889,2,0,12,12,1,-0.0,1,1,0,0,0,0,0,0,0.0,1,0,0,0,0,61,61,9433.0,5,0.08196721311475409,38,16,3.4522222222222223,23.0,0.043478260869565216,0,0.0,1,42.0,16
prometheus/prometheus:29089669291,2026-07-10 11:30:59+00:00,train,Low,observability,mainline_delivery_proxy,documentation,main,verification,11,4,0,1,0,0,1,0.001388888888888889,2,0,12,12,1,-0.0,1,1,0,0,0,0,0,0,0.0,1,0,0,0,0,62,62,9445.0,5,0.08064516129032258,38,16,0.0,24.0,0.041666666666666664,1,0.0,1,42.0,17
prometheus/prometheus:29089669317,2026-07-10 11:30:59+00:00,train,Low,observability,mainline_delivery_proxy,documentation,main,verification,11,4,0,1,0,0,1,0.001388888888888889,2,0,12,12,1,-0.0,1,1,0,0,0,0,0,0,0.0,1,0,0,0,0,63,63,9457.0,5,0.07936507936507936,38,16,0.0,25.0,0.04,2,0.0,0,127.6,18
prometheus/prometheus:29089669586,2026-07-10 11:30:59+00:00,train,Low,observability,mainline_delivery_proxy,documentation,main,build,11,4,0,1,0,0,1,0.001388888888888889,2,0,12,12,1,-0.0,1,1,0,0,0,0,0,0,0.0,1,0,0,0,0,64,64,9469.0,5,0.078125,38,16,0.0,26.0,0.038461538461538464,3,0.0,1,42.0,19
ArgoProj/argo-cd:29091492732,2026-07-10 12:06:12+00:00,train,Low,delivery-platform,mainline_delivery_proxy,shared_platform,release,verification,12,4,0,1,0,0,1,0.0011111111111111111,1,59,4,63,2,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,74,74,2356.0,4,0.05405405405405406,49,17,0.8077777777777778,12.0,0.0,58,0.6551724137931034,1,42.0,66
ArgoProj/argo-cd:29091492804,2026-07-10 12:06:12+00:00,train,Low,delivery-platform,mainline_delivery_proxy,shared_platform,release,quality,12,4,0,1,0,0,1,0.0011111111111111111,1,59,4,63,2,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,75,75,2419.0,4,0.05333333333333334,50,18,0.0,13.0,0.0,59,0.6610169491525424,1,42.0,67
ArgoProj/argo-cd:29091505422,2026-07-10 12:06:27+00:00,train,Low,delivery-platform,mainline_delivery_proxy,shared_platform,release,quality,12,4,0,1,0,0,1,0.0011111111111111111,1,59,4,63,2,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,76,76,2482.0,4,0.05263157894736842,51,18,0.004166666666666667,14.0,0.0,60,0.6666666666666666,1,42.0,67
ArgoProj/argo-cd:29091505470,2026-07-10 12:06:27+00:00,train,Low,delivery-platform,mainline_delivery_proxy,shared_platform,release,verification,12,4,0,1,0,0,1,0.0011111111111111111,1,59,4,63,2,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,77,77,2545.0,4,0.05194805194805195,51,18,0.0,15.0,0.0,61,0.6557377049180327,1,42.0,68
ArgoProj/argo-cd:29092268775,2026-07-10 12:20:57+00:00,train,Low,delivery-platform,mainline_delivery_proxy,documentation,main,other,12,4,0,1,0,0,1,0.0005555555555555556,1,1,1,2,1,-0.0,1,1,0,0,0,0,0,0,0.0,1,0,0,0,0,78,78,2608.0,5,0.0641025641025641,51,18,0.24166666666666667,16.0,0.0625,0,0.0,1,42.0,63
ArgoProj/argo-cd:29092269334,2026-07-10 12:20:58+00:00,train,Low,delivery-platform,mainline_delivery_proxy,documentation,main,quality,12,4,0,1,0,0,1,0.0008333333333333334,1,1,1,2,1,-0.0,1,1,0,0,0,0,0,0,0.0,1,0,0,0,0,79,79,2610.0,5,0.06329113924050633,51,18,0.0002777777777777778,17.0,0.058823529411764705,1,0.0,1,42.0,64
ArgoProj/argo-cd:29092269367,2026-07-10 12:20:58+00:00,train,Low,delivery-platform,mainline_delivery_proxy,documentation,main,verification,12,4,0,1,0,0,1,0.0008333333333333334,1,1,1,2,1,-0.0,1,1,0,0,0,0,0,0,0.0,1,0,0,0,0,80,80,2612.0,5,0.0625,52,19,0.0,18.0,0.05555555555555555,2,0.5,0,130.93,65
ArgoProj/argo-cd:29092269408,2026-07-10 12:20:58+00:00,train,Low,delivery-platform,mainline_delivery_proxy,documentation,main,quality,12,4,0,1,0,0,1,0.0008333333333333334,1,1,1,2,1,-0.0,1,1,0,0,0,0,0,0,0.0,1,0,0,0,0,81,81,2614.0,5,0.06172839506172839,52,19,0.0,19.0,0.05263157894736842,3,0.3333333333333333,1,42.0,66
ArgoProj/argo-cd:29092269704,2026-07-10 12:20:58+00:00,train,Low,delivery-platform,mainline_delivery_proxy,documentation,main,other,12,4,0,1,0,0,1,0.0008333333333333334,1,1,1,2,1,-0.0,1,1,0,0,0,0,0,0,0.0,1,0,0,0,0,82,82,2616.0,5,0.06097560975609756,52,19,0.0,20.0,0.05,4,0.25,1,42.0,67
ArgoProj/argo-cd:29093493598,2026-07-10 12:43:20+00:00,train,Low,delivery-platform,mainline_delivery_proxy,documentation,main,other,12,4,0,1,0,0,1,0.3736111111111111,1,1,1,2,1,-0.0,1,1,0,0,0,0,0,0,0.0,1,0,0,0,0,83,83,2618.0,5,0.060240963855421686,52,19,0.37277777777777776,20.0,0.0,5,0.2,1,42.0,68
prometheus/prometheus:29093520693,2026-07-10 12:43:47+00:00,train,Low,observability,mainline_delivery_proxy,shared_platform,main,build,12,4,0,1,0,0,1,0.0008333333333333334,2,1,1,2,1,-0.0,1,3,0,0,0,0,0,0,0.0,0,0,0,0,0,65,65,9481.0,5,0.07692307692307693,38,16,1.2133333333333334,27.0,0.037037037037037035,43,0.6511627906976745,1,42.0,16
prometheus/prometheus:29093520724,2026-07-10 12:43:47+00:00,train,Medium,observability,mainline_delivery_proxy,shared_platform,main,verification,12,4,0,1,0,0,1,0.0008333333333333334,2,1,1,2,1,-0.0,1,3,0,0,0,0,0,0,0.0,0,0,0,0,0,66,66,9483.0,5,0.07575757575757576,39,16,0.0,28.0,0.03571428571428571,44,0.6590909090909091,1,42.0,17
prometheus/prometheus:29093520879,2026-07-10 12:43:48+00:00,train,Low,observability,mainline_delivery_proxy,shared_platform,main,verification,12,4,0,1,0,0,1,0.0011111111111111111,2,1,1,2,1,-0.0,1,3,0,0,0,0,0,0,0.0,0,0,0,0,0,67,67,9485.0,5,0.07462686567164178,39,16,0.0002777777777777778,29.0,0.034482758620689655,45,0.6444444444444445,1,42.0,18
prometheus/prometheus:29093521680,2026-07-10 12:43:48+00:00,train,Low,observability,mainline_delivery_proxy,shared_platform,main,quality,12,4,0,1,0,0,1,0.0011111111111111111,2,1,1,2,1,-0.0,1,3,0,0,0,0,0,0,0.0,0,0,0,0,0,68,68,9487.0,5,0.07352941176470588,39,16,0.0,30.0,0.03333333333333333,46,0.6304347826086957,1,42.0,19
kubernetes/kubernetes:29093646451,2026-07-10 12:45:57+00:00,train,Medium,platform,explicit_deployment_intent,infrastructure,main,deployment,12,4,0,1,0,1,1,0.0016666666666666668,2,389,18,407,20,1.871,2,4,0,1,1,0,0,0,0.0,0,1,0,0,0,9,18,8531.0,0,0.0,9,6,4.885555555555555,108.0,0.009259259259259259,0,0.0,1,21.0,1
ArgoProj/argo-cd:29095621858,2026-07-10 13:19:18+00:00,train,Low,delivery-platform,mainline_delivery_proxy,identity_security,main,other,13,4,0,1,0,0,1,0.0011111111111111111,1,1,1,2,1,-0.0,2,5,0,0,0,0,1,0,0.0,1,0,0,0,0,84,84,2620.0,5,0.05952380952380952,52,19,0.5994444444444444,21.0,0.047619047619047616,6,0.3333333333333333,1,42.0,69
ArgoProj/argo-cd:29095622687,2026-07-10 13:19:18+00:00,train,Low,delivery-platform,mainline_delivery_proxy,identity_security,main,quality,13,4,0,1,0,0,1,0.0011111111111111111,1,1,1,2,1,-0.0,2,5,0,0,0,0,1,0,0.0,1,0,0,0,0,85,85,2622.0,5,0.058823529411764705,52,19,0.0,22.0,0.045454545454545456,7,0.2857142857142857,1,42.0,70
ArgoProj/argo-cd:29095622750,2026-07-10 13:19:19+00:00,train,Low,delivery-platform,mainline_delivery_proxy,identity_security,main,quality,13,4,0,1,0,0,1,0.001388888888888889,1,1,1,2,1,-0.0,2,5,0,0,0,0,1,0,0.0,1,0,0,0,0,86,86,2624.0,5,0.05813953488372093,52,19,0.0002777777777777778,23.0,0.043478260869565216,8,0.25,1,42.0,71
ArgoProj/argo-cd:29095622761,2026-07-10 13:19:19+00:00,train,Low,delivery-platform,mainline_delivery_proxy,identity_security,main,verification,13,4,0,1,0,0,1,0.001388888888888889,1,1,1,2,1,-0.0,2,5,0,0,0,0,1,0,0.0,1,0,0,0,0,87,87,2626.0,5,0.05747126436781609,53,19,0.0,24.0,0.041666666666666664,9,0.3333333333333333,1,42.0,72
ArgoProj/argo-cd:29095622989,2026-07-10 13:19:19+00:00,train,Low,delivery-platform,mainline_delivery_proxy,identity_security,main,other,13,4,0,1,0,0,1,0.001388888888888889,1,1,1,2,1,-0.0,2,5,0,0,0,0,1,0,0.0,1,0,0,0,0,88,88,2628.0,5,0.056818181818181816,53,19,0.0,25.0,0.04,10,0.3,1,42.0,73
prometheus/prometheus:29098143432,2026-07-10 14:00:03+00:00,train,Low,observability,mainline_delivery_proxy,shared_platform,main,quality,14,4,0,1,0,0,1,0.0011111111111111111,2,291,10,301,5,-0.0,1,3,0,0,0,0,0,1,0.6667,0,0,0,0,0,69,69,9489.0,5,0.07246376811594203,40,16,1.2708333333333333,3.0,0.6666666666666666,47,0.6382978723404256,1,42.0,20
prometheus/prometheus:29098143456,2026-07-10 14:00:03+00:00,train,Medium,observability,mainline_delivery_proxy,shared_platform,main,build,14,4,0,1,0,0,1,0.0011111111111111111,2,291,10,301,5,-0.0,1,3,0,0,0,0,0,1,0.6667,0,0,0,0,0,70,70,9790.0,5,0.07142857142857142,40,16,0.0,4.0,0.5,48,0.625,1,42.0,21
prometheus/prometheus:29098143667,2026-07-10 14:00:03+00:00,train,Medium,observability,mainline_delivery_proxy,shared_platform,main,verification,14,4,0,1,0,0,1,0.0011111111111111111,2,291,10,301,5,-0.0,1,3,0,0,0,0,0,1,0.6667,0,0,0,0,0,71,71,10091.0,5,0.07042253521126761,41,17,0.0,5.0,0.4,49,0.6326530612244898,0,117.77,22
hashicorp/terraform:29103173966,2026-07-10 15:18:38+00:00,train,Low,infrastructure,mainline_delivery_proxy,infrastructure,main,verification,15,4,0,1,0,0,1,0.0011111111111111111,2,201,136,337,11,-0.0,1,4,0,1,0,0,0,1,0.1,0,0,0,0,0,37,67,7476.0,0,0.05970149253731343,42,21,12.5875,2.0,0.0,24,0.7916666666666666,1,21.0,1
hashicorp/terraform:29103174289,2026-07-10 15:18:38+00:00,train,Medium,infrastructure,mainline_delivery_proxy,infrastructure,main,build,15,4,0,1,0,0,1,0.0011111111111111111,2,201,136,337,11,-0.0,1,4,0,1,0,0,0,1,0.1,0,0,0,0,0,38,68,7813.0,0,0.058823529411764705,43,21,0.0,3.0,0.0,25,0.8,1,24.0,2
hashicorp/terraform:29103248521,2026-07-10 15:19:47+00:00,train,Medium,infrastructure,mainline_delivery_proxy,infrastructure,main,verification,15,4,0,1,0,0,1,0.001388888888888889,1,138,14,152,6,0.65,1,4,0,1,0,0,0,1,0.5,0,0,0,0,0,39,69,8150.0,0,0.057971014492753624,44,21,0.019166666666666665,16.0,0.0,26,0.8076923076923077,1,27.0,3
hashicorp/terraform:29103248770,2026-07-10 15:19:47+00:00,train,Medium,infrastructure,mainline_delivery_proxy,infrastructure,main,build,15,4,0,1,0,0,1,0.001388888888888889,1,138,14,152,6,0.65,1,4,0,1,0,0,0,1,0.5,0,0,0,0,0,40,70,8302.0,0,0.05714285714285714,45,21,0.0,17.0,0.0,27,0.8148148148148148,1,30.0,4
hashicorp/terraform:29104660487,2026-07-10 15:42:15+00:00,train,Medium,infrastructure,mainline_delivery_proxy,infrastructure,main,verification,15,4,0,1,0,0,1,0.0008333333333333334,2,256,69,325,12,0.4138,1,4,0,1,0,0,0,1,0.0909,0,0,0,0,0,41,71,8454.0,0,0.056338028169014086,45,21,0.37444444444444447,4.0,0.0,28,0.7857142857142857,1,33.0,5
hashicorp/terraform:29104661321,2026-07-10 15:42:16+00:00,train,Medium,infrastructure,mainline_delivery_proxy,infrastructure,main,build,15,4,0,1,0,0,1,0.0011111111111111111,2,256,69,325,12,0.4138,1,4,0,1,0,0,0,1,0.0909,0,0,0,0,0,42,72,8779.0,0,0.05555555555555555,46,22,0.0002777777777777778,5.0,0.0,29,0.7931034482758621,1,36.0,6
hashicorp/terraform:29105370161,2026-07-10 15:53:39+00:00,train,Medium,infrastructure,mainline_delivery_proxy,infrastructure,main,verification,15,4,0,1,0,0,1,0.0008333333333333334,2,250,111,361,12,0.4138,1,4,0,1,0,0,0,1,0.3333,0,0,0,0,0,43,73,9104.0,0,0.0547945205479452,46,22,0.1897222222222222,6.0,0.0,30,0.7666666666666667,1,39.0,7
hashicorp/terraform:29105370417,2026-07-10 15:53:40+00:00,train,High,infrastructure,mainline_delivery_proxy,infrastructure,main,build,15,4,0,1,0,0,1,0.0011111111111111111,2,250,111,361,12,0.4138,1,4,0,1,0,0,0,1,0.3333,0,0,0,0,0,44,74,9465.0,0,0.05405405405405406,47,23,0.0002777777777777778,7.0,0.0,31,0.7741935483870968,1,42.0,8
ArgoProj/argo-cd:29108190600,2026-07-10 16:40:03+00:00,train,Low,delivery-platform,mainline_delivery_proxy,identity_security,main,other,16,4,0,1,0,0,1,3.3469444444444445,1,1,1,2,1,-0.0,2,5,0,0,0,0,1,0,0.0,1,0,0,0,0,89,89,2630.0,5,0.056179775280898875,53,19,3.3455555555555554,21.0,0.0,11,0.2727272727272727,1,42.0,62
kubernetes/kubernetes:29108505779,2026-07-10 16:45:04+00:00,train,Low,platform,mainline_delivery_proxy,shared_platform,main,other,16,4,0,1,0,0,1,0.4558333333333333,2,438,198,636,33,-0.0,1,3,0,0,0,0,0,1,0.7368,0,0,0,0,0,10,18,8938.0,0,0.0,9,7,3.9852777777777777,5.0,0.0,4,0.5,1,24.0,2
hashicorp/terraform:29109373160,2026-07-10 16:59:26+00:00,train,Medium,infrastructure,mainline_delivery_proxy,database,main,verification,16,4,0,1,0,0,1,0.0011111111111111111,1,549,255,804,8,-0.0,1,5,1,0,0,0,0,1,0.6,0,0,0,0,0,45,75,9826.0,0,0.05333333333333334,48,24,1.096111111111111,20.0,0.15,2,1.0,1,42.0,9
hashicorp/terraform:29109373966,2026-07-10 16:59:27+00:00,train,High,infrastructure,mainline_delivery_proxy,database,main,build,16,4,0,1,0,0,1,0.001388888888888889,1,549,255,804,8,-0.0,1,5,1,0,0,0,0,1,0.6,0,0,0,0,0,46,76,10630.0,0,0.05263157894736842,48,24,0.0002777777777777778,21.0,0.14285714285714285,3,0.6666666666666666,0,141.84,10
ArgoProj/argo-cd:29111126383,2026-07-10 17:29:02+00:00,train,Medium,delivery-platform,mainline_delivery_proxy,api_backend,main,other,17,4,0,1,0,0,1,0.0008333333333333334,1,282,72,354,17,2.0192,1,4,0,0,0,0,0,1,0.1429,0,0,0,0,0,90,90,2632.0,5,0.05555555555555555,53,19,0.8163888888888889,0.0,0.0,4,1.0,1,42.0,54
ArgoProj/argo-cd:29111127466,2026-07-10 17:29:03+00:00,train,High,delivery-platform,mainline_delivery_proxy,api_backend,main,quality,17,4,0,1,0,0,1,0.0011111111111111111,1,282,72,354,17,2.0192,1,4,0,0,0,0,0,1,0.1429,0,0,0,0,0,91,91,2986.0,5,0.054945054945054944,53,19,0.0002777777777777778,1.0,0.0,5,0.8,0,111.87,55
ArgoProj/argo-cd:29111128106,2026-07-10 17:29:04+00:00,train,High,delivery-platform,mainline_delivery_proxy,api_backend,main,other,17,4,0,1,0,0,1,0.001388888888888889,1,282,72,354,17,2.0192,1,4,0,0,0,0,0,1,0.1429,0,0,0,0,0,92,92,3340.0,5,0.05434782608695652,54,20,0.0002777777777777778,2.0,0.0,6,0.8333333333333334,1,42.0,56
ArgoProj/argo-cd:29111128407,2026-07-10 17:29:04+00:00,train,Medium,delivery-platform,mainline_delivery_proxy,api_backend,main,verification,17,4,0,1,0,0,1,0.001388888888888889,1,282,72,354,17,2.0192,1,4,0,0,0,0,0,1,0.1429,0,0,0,0,0,93,93,3694.0,5,0.053763440860215055,55,20,0.0,3.0,0.0,7,0.8571428571428571,1,42.0,57
ArgoProj/argo-cd:29111128463,2026-07-10 17:29:05+00:00,train,Medium,delivery-platform,mainline_delivery_proxy,api_backend,main,quality,17,4,0,1,0,0,1,0.0016666666666666668,1,282,72,354,17,2.0192,1,4,0,0,0,0,0,1,0.1429,0,0,0,0,0,94,94,4048.0,5,0.05319148936170213,55,20,0.0002777777777777778,4.0,0.0,8,0.75,1,42.0,58
ArgoProj/argo-cd:29111128920,2026-07-10 17:29:05+00:00,train,Medium,delivery-platform,mainline_delivery_proxy,api_backend,main,quality,17,4,0,1,0,0,1,0.0016666666666666668,1,282,72,354,17,2.0192,1,4,0,0,0,0,0,1,0.1429,0,0,0,0,0,95,95,4402.0,5,0.05263157894736842,56,20,0.0,5.0,0.0,9,0.7777777777777778,1,42.0,59
hashicorp/terraform:29113083365,2026-07-10 18:01:50+00:00,train,Low,infrastructure,mainline_delivery_proxy,shared_platform,main,build,18,4,0,1,0,0,1,0.0025,2,11,0,11,2,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,47,77,11434.0,0,0.05194805194805195,49,25,1.0397222222222222,8.0,0.0,22,0.4090909090909091,1,42.0,11
hashicorp/terraform:29113083445,2026-07-10 18:01:50+00:00,train,Low,infrastructure,mainline_delivery_proxy,shared_platform,main,verification,18,4,0,1,0,0,1,0.0025,2,11,0,11,2,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,48,78,11445.0,0,0.05128205128205128,49,25,0.0,9.0,0.0,23,0.391304347826087,1,42.0,12
prometheus/prometheus:29113692840,2026-07-10 18:12:07+00:00,train,Low,observability,mainline_delivery_proxy,shared_platform,main,other,18,4,0,1,0,0,1,4.202222222222222,2,291,10,301,5,-0.0,1,3,0,0,0,0,0,1,0.6667,0,0,0,0,0,72,72,10392.0,5,0.06944444444444445,41,17,4.2011111111111115,31.0,0.03225806451612903,50,0.62,1,42.0,16
prometheus/prometheus:29128136440,2026-07-10 22:35:06+00:00,train,Low,observability,mainline_delivery_proxy,shared_platform,main,verification,22,4,0,1,1,0,1,8.585277777777778,2,291,10,301,5,-0.0,1,3,0,0,0,0,0,1,0.6667,0,0,0,0,0,73,73,10693.0,5,0.0684931506849315,41,17,4.383055555555556,3.0,0.0,51,0.6078431372549019,1,54.0,16
prometheus/prometheus:29130609773,2026-07-10 23:33:12+00:00,train,Low,observability,mainline_delivery_proxy,shared_platform,main,other,23,4,0,1,1,0,1,9.553611111111111,2,291,10,301,5,-0.0,1,3,0,0,0,0,0,1,0.6667,0,0,0,0,0,74,74,10994.0,5,0.06756756756756757,42,17,0.9683333333333334,32.0,0.03125,52,0.6153846153846154,1,54.0,16
prometheus/prometheus:29138453931,2026-07-11 03:43:07+00:00,train,Medium,observability,mainline_delivery_proxy,shared_platform,main,verification,3,5,1,0,1,0,1,13.71888888888889,2,291,10,301,5,-0.0,1,3,0,0,0,0,0,1,0.6667,0,0,0,0,0,75,75,11295.0,5,0.06666666666666667,42,17,4.165277777777778,3.0,0.0,53,0.6037735849056604,0,155.11,16
kubernetes/kubernetes:29141959114,2026-07-11 05:54:46+00:00,train,Medium,platform,mainline_delivery_proxy,api_backend,main,other,5,5,1,0,1,0,1,0.7838888888888889,2,3197,1,3198,31,1.211,4,4,0,1,0,0,0,1,0.069,0,0,0,0,0,9,19,8205.0,0,0.0,10,7,13.161666666666667,6.0,0.0,2,0.5,1,46.0,3
