repo_key,owner,repository,language,repository_quality_index,deployment_label,deployment_ready,repository_score,commit_activity_score,issue_activity_score,pr_activity_score,file_complexity_score,stars,forks,watchers,total_commits,total_issues,total_prs,total_files,size,open_issues,repository_age_days,last_update_days,has_license,has_description,popularity_score,bug_fix_ratio,feature_commit_ratio,refactor_commit_ratio,documentation_commit_ratio,average_commit_length,average_commit_words,author_diversity,commit_frequency,days_since_last_commit,closed_issue_ratio,bug_issue_ratio,average_issue_comments,stale_issue_ratio,merged_pr_ratio,average_changed_files,average_code_churn,source_code_ratio,documentation_ratio,config_ratio,test_ratio,binary_ratio,has_ci_cd,has_dockerfile,has_contributing_guide,dependency_file_count,max_directory_depth,weekend_commit_ratio,night_commit_ratio,average_issue_resolution_days,average_review_comments,average_merge_days,language_diversity,average_directory_depth,average_file_size
dani-garcia_vaultwarden,dani-garcia,vaultwarden,Rust,39.51,Production Ready,1,39.51,57.33,46.11,21.25,21.72,63667,2996,63667,30,20,20,100,12563,48,3068,0,1,1,48499.25,0.6333,0.3333,0.1333,0.1,419.4667,57.4667,16,0.0098,5,0.85,0.95,1.9,0.0,0.25,0.0,0.0,0.02,0.02,0.08,0.0,0.01,1,1,0,2,3,0.2667,0.0333,1.2941,0.0,10.0,3,2.07,3611.64
woheller69_browser,woheller69,browser,Java,39.46,Production Ready,1,39.46,34.07,48.35,49.54,36.31,300,47,300,30,20,14,100,184860,9,1848,6,1,1,236.75,0.1667,0.3,0.0667,0.1333,60.4667,7.4,5,0.0162,6,0.6,0.25,1.85,1.0,0.7143,0.0,0.0,0.57,0.02,0.03,0.0,0.03,0,0,0,1,8,0.1667,0.0667,12.5,0.0,2.6,2,6.26,56890.87
slapperwan_gh4a,slapperwan,gh4a,Java,39.44,Production Ready,1,39.44,34.17,44.35,38.25,47.8,1984,245,1984,30,20,20,100,21166,297,5623,4,1,1,1549.25,0.4333,0.2,0.0667,0.0,75.1667,11.5,3,0.0053,216,0.8,0.95,0.85,0.0,0.85,0.0,0.0,0.78,0.02,0.02,0.0,0.0,0,0,0,1,7,0.2667,0.0,0.0,0.0,21.3529,3,5.15,6701.72
open-webui_open-webui,open-webui,open-webui,Python,39.43,Production Ready,1,39.43,32.43,33.18,20.0,37.55,145360,21046,145360,30,20,20,100,390992,424,1011,0,1,1,114281.5,0.1667,0.0333,0.0333,0.0,99.9,12.9333,6,0.0297,13,0.45,0.9,2.4,0.0,0.0,0.0,0.0,0.58,0.05,0.05,0.0,0.0,1,1,0,0,4,0.0,0.0,0.2222,0.0,0.0,2,2.56,15772.78
exelix11_SysDVR,exelix11,SysDVR,C++,39.36,Production Ready,1,39.36,34.0,49.65,51.0,33.55,1974,110,1974,30,20,20,100,41911,11,2472,0,1,1,1508.0,0.2333,0.1667,0.0333,0.0,72.0,10.5,5,0.0121,153,0.85,0.55,2.15,0.3333,0.7,0.0,0.0,0.41,0.0,0.06,0.01,0.2,1,0,0,2,10,0.3333,0.0333,13.5294,0.0,0.5,4,5.06,9517.43
eosphoros-ai_DB-GPT-Hub,eosphoros-ai,DB-GPT-Hub,Python,39.36,Production Ready,1,39.36,36.33,37.25,50.42,39.89,1997,250,1997,30,20,20,100,64065,73,1138,6,1,1,1560.25,0.1667,0.4333,0.0,0.1,73.9333,8.3333,14,0.0264,377,0.25,0.4,0.65,1.0,0.75,0.0,0.0,0.54,0.03,0.03,0.02,0.02,1,0,0,0,9,0.1333,0.5,1.4,0.0,3.3333,3,4.59,481520.3
opencv_opencv,opencv,opencv,C++,39.35,Production Ready,1,39.35,54.17,28.57,33.17,16.25,89891,56739,89891,30,20,20,100,563022,2748,5107,0,1,1,81603.0,0.4333,0.3667,0.0333,0.2667,382.2,53.9,11,0.0059,0,0.35,0.85,1.5,0.0,0.3,0.0,0.0,0.07,0.06,0.09,0.0,0.0,1,0,0,0,5,0.0333,0.1333,1.4286,0.0,0.3333,1,3.03,22496.75
postmodern_ruby-nmap,postmodern,ruby-nmap,Ruby,39.35,Production Ready,1,39.35,22.37,77.9,41.06,35.55,297,51,297,30,20,18,79,527,9,6088,38,1,1,235.5,0.1333,0.2667,0.0667,0.0667,43.5667,6.7,2,0.0049,182,1.0,0.1,0.95,0.0,0.5,0.0,0.0,0.3924,0.0127,0.0253,0.4684,0.0,1,0,0,1,4,0.1333,0.2333,0.05,0.0,1.4444,1,1.9747,2658.3291
grab_grazel,grab,grazel,Kotlin,39.31,Production Ready,1,39.31,55.0,35.9,45.67,25.0,299,26,299,30,20,20,100,5736,12,1848,38,1,1,230.75,0.5667,0.2333,0.2,0.1,1077.8333,133.9333,11,0.0162,48,0.45,0.45,1.4,1.0,0.6,0.0,0.0,0.13,0.17,0.15,0.04,0.05,1,0,1,4,10,0.0,0.5333,58.5556,0.0,1.3333,2,2.74,40342.32
TrestleAdmin_trestle,TrestleAdmin,trestle,Ruby,39.29,Production Ready,1,39.29,27.43,43.6,50.79,44.57,1995,175,1995,30,20,20,100,17185,122,3592,8,1,1,1540.0,0.1667,0.2333,0.1,0.0,80.0333,11.9333,2,0.0084,291,0.5,0.55,1.4,1.0,0.7,0.0,0.0,0.8,0.03,0.02,0.02,0.06,1,0,1,1,6,0.0667,0.6667,1.3,0.0,0.7143,2,4.97,22903.72
acheong08_apple-corelocation-experiments,acheong08,apple-corelocation-experiments,Go,39.24,Production Ready,1,39.24,18.87,43.9,64.33,42.53,300,35,300,30,10,3,95,28640,6,782,2,1,1,233.75,0.2,0.1,0.0,0.0333,42.8333,6.5333,2,0.0384,75,0.4,0.2,3.9,1.0,1.0,0.0,0.0,0.6,0.0316,0.0632,0.0211,0.0,0,0,0,1,6,0.0667,0.0,170.25,0.0,0.6667,6,1.8526,403646.0842
indragiek_InAppViewDebugger,indragiek,InAppViewDebugger,Swift,39.24,Production Ready,1,39.24,38.23,49.0,49.23,30.52,1919,109,1919,30,7,8,100,16047,2,2661,1,1,1,1466.5,0.3667,0.3,0.0,0.2333,53.3667,7.5667,6,0.0113,924,0.8571,0.5714,1.8571,1.0,0.875,0.0,0.0,0.2,0.3,0.01,0.01,0.16,0,0,0,0,8,0.2,0.6333,44.8333,0.0,10.1429,3,2.48,5670.32
protocolbuffers_protobuf,protocolbuffers,protobuf,C++,39.23,Production Ready,1,39.23,46.67,41.34,29.0,26.05,71493,16181,71493,30,20,20,100,232107,271,4339,0,1,1,57665.0,0.3,0.1667,0.1333,0.0333,285.3333,33.5667,12,0.0069,0,0.65,0.7,1.65,0.0,0.2,0.0,0.0,0.01,0.08,0.03,0.21,0.0,1,0,1,0,5,0.0,0.4333,5.3077,0.0,0.0,3,1.6,3383.38
redis_redis,redis,redis,C,39.23,Production Ready,1,39.23,62.17,22.32,23.0,25.7,75444,24705,75444,30,20,20,100,214534,2864,6323,0,1,1,62759.25,0.6333,0.6,0.1,0.1,1446.7333,194.2,18,0.0047,0,0.45,1.0,1.1,0.0,0.1,0.0,0.0,0.2,0.08,0.11,0.02,0.0,1,0,1,1,4,0.0333,0.4,6.7778,0.0,1.5,2,1.98,6225.9
xtrime-ru_TelegramRSS,xtrime-ru,TelegramRSS,PHP,39.22,Production Ready,1,39.22,24.8,55.35,53.75,37.16,300,46,300,30,20,8,38,232,5,2716,5,1,1,236.5,0.4667,0.2333,0.0,0.0333,27.5333,4.4667,2,0.011,37,0.8,0.3,2.35,1.0,0.75,0.0,0.0,0.5789,0.0526,0.0526,0.0,0.0526,0,1,0,1,2,0.4667,0.2333,105.9375,0.0,0.0,2,1.0526,5895.1579
flytkgl_PDFQFZ,flytkgl,PDFQFZ,C#,39.22,Production Ready,1,39.22,20.2,56.05,64.67,32.13,1987,250,1987,30,20,6,47,4466,8,3019,0,0,1,1552.75,0.0667,0.0667,0.0,0.0,31.6667,2.5333,5,0.0099,31,0.6,0.0,2.05,0.75,1.0,0.0,0.0,0.4043,0.0638,0.0426,0.2553,0.0638,0,0,0,0,3,0.5667,0.1,32.0,0.0,0.3333,1,1.3191,11330.8298
tsujan_Kvantum,tsujan,Kvantum,C++,39.21,Production Ready,1,39.21,19.53,65.35,57.78,32.26,1999,161,1999,30,20,20,100,48212,0,4357,1,0,1,1539.5,0.1,0.0333,0.0,0.0667,117.7667,10.2,2,0.0069,4,1.0,0.5,4.9,0.0,0.9,0.0,0.0,0.5,0.02,0.03,0.0,0.23,0,0,0,0,4,0.3,0.2,4.55,0.0,2.7222,2,3.04,57377.43
onevcat_Rainbow,onevcat,Rainbow,Swift,39.21,Production Ready,1,39.21,38.63,62.85,33.75,33.46,1935,111,1935,30,20,20,55,486,1,3856,1,1,1,1479.0,0.0333,0.4,0.0667,0.0667,182.0333,16.3,4,0.0078,2,0.95,0.25,2.35,1.0,0.75,0.0,0.0,0.3455,0.0545,0.0182,0.2182,0.0,1,0,0,1,3,0.4333,0.5,50.6316,0.0,21.9333,2,1.1636,5693.7818
pushandplay_cordova-plugin-apprate,pushandplay,cordova-plugin-apprate,JavaScript,39.17,Production Ready,1,39.17,33.0,33.3,57.11,40.29,300,187,300,30,20,20,17,493,54,4715,30,1,1,271.75,0.4,0.1333,0.0667,0.0667,45.6333,5.6667,10,0.0064,728,0.3,0.35,1.8,1.0,0.9,0.0,0.0,0.4706,0.1765,0.1176,0.0,0.0,0,0,0,1,3,0.0667,0.4667,72.8333,0.0,3.3889,3,0.9412,4738.0588
prometheus_prometheus,prometheus,prometheus,Go,39.16,Production Ready,1,39.16,53.5,29.5,26.75,30.25,65196,10745,65196,30,20,20,100,285226,875,4979,0,1,1,51583.25,0.5,0.2,0.1,0.3,318.7,41.4,14,0.006,0,0.25,0.65,1.4,0.0,0.15,0.0,0.0,0.1,0.05,0.04,0.48,0.0,1,1,1,0,4,0.1,0.2,2.4,0.0,0.0,2,1.87,7278.76
ripytide_metapac,ripytide,metapac,Rust,39.14,Production Ready,1,39.14,36.87,44.95,41.66,41.02,300,22,300,30,20,20,46,1214,10,683,0,1,1,230.5,0.1667,0.2333,0.0667,0.1,80.6,11.8667,6,0.0439,16,0.65,0.45,2.45,0.7143,0.85,0.0,0.0,0.7609,0.087,0.0652,0.0217,0.0,1,0,1,1,2,0.6333,0.0,11.3846,0.0,16.5882,1,1.3478,6458.5435
snapotter-hq_SnapOtter,snapotter-hq,SnapOtter,TypeScript,39.14,Production Ready,1,39.14,49.33,38.29,58.25,17.98,1988,88,1988,30,20,20,100,208339,31,106,0,1,1,1513.0,0.4,0.4333,0.0,0.3667,490.1333,57.9,3,0.283,0,0.65,0.9,1.75,0.0,0.85,0.0,0.0,0.02,0.06,0.03,0.02,0.04,1,0,1,1,5,0.5333,0.2,2.4615,0.0,0.0,2,2.33,6426.0
XunMengWinter_CircularAnim,XunMengWinter,CircularAnim,Java,39.1,Production Ready,1,39.1,27.53,62.2,65.0,19.43,1970,304,1970,30,20,3,47,244,4,3646,5,0,1,1553.5,0.0667,0.3333,0.0,0.3667,29.0333,3.8667,4,0.0082,637,0.8,0.05,1.7,1.0,1.0,0.0,0.0,0.0851,0.0213,0.1489,0.1915,0.1489,0,0,0,3,8,0.4,0.5,87.875,0.0,0.0,1,3.8936,9383.4894
spatie_dashboard.spatie.be,spatie,dashboard.spatie.be,PHP,39.07,Production Ready,1,39.07,20.87,58.25,51.12,40.65,1959,413,1959,30,20,20,100,9193,0,3720,3,1,1,1572.5,0.2333,0.3,0.0333,0.0,23.6333,3.7,2,0.0081,3,1.0,0.45,1.75,0.0,0.8,0.0,0.0,0.8,0.01,0.05,0.0,0.0,0,0,0,1,4,0.0,0.0,12.55,0.0,4.875,1,1.78,6143.78
rgwood_systemctl-tui,rgwood,systemctl-tui,Rust,39.06,Needs Improvements,1,39.06,35.0,46.85,44.19,38.95,1991,56,1991,30,20,20,38,581,11,1063,0,1,1,1507.25,0.3,0.3,0.0,0.0,235.2,35.3667,1,0.0282,0,0.75,0.55,3.35,1.0,0.8,0.0,0.0,0.3684,0.1053,0.0789,0.1842,0.0,1,0,1,1,2,0.7667,0.2333,135.3333,0.0,11.8125,3,0.9474,10725.7105
ORNL_HeCBench,ORNL,HeCBench,C++,38.95,Needs Improvements,1,38.95,34.43,53.35,55.44,25.8,299,114,299,30,20,20,100,210332,8,2167,0,1,0,252.75,0.4667,0.4667,0.0,0.0,88.6667,9.7667,2,0.0138,0,1.0,0.95,1.85,0.0,0.8,0.0,0.0,0.09,0.19,0.36,0.01,0.0,0,0,0,0,2,0.2,0.4,0.0,0.0,0.5625,2,1.78,5770.24
matomo-org_matomo,matomo-org,matomo,PHP,38.95,Needs Improvements,1,38.95,56.67,34.59,28.75,31.65,21685,2868,21685,30,20,20,100,359793,2548,5584,0,1,1,16980.75,0.5,0.4,0.0667,0.2667,1128.2667,136.6667,8,0.0054,0,0.35,0.65,1.8,0.0,0.2,0.0,0.0,0.26,0.05,0.04,0.07,0.0,1,0,1,1,3,0.0,0.1333,1.7143,0.0,0.25,3,1.51,8624.04
yirenyiqi_sm-crypto,yirenyiqi,sm-crypto,Java,38.93,Needs Improvements,1,38.93,25.59,53.95,45.25,43.25,300,74,300,22,20,6,20,57,9,1798,34,1,1,243.5,0.1364,0.1364,0.0455,0.1818,39.5,5.6364,4,0.0122,685,0.6,0.05,1.45,1.0,0.6667,0.0,0.0,0.6,0.15,0.1,0.15,0.0,0,0,0,1,7,0.2273,0.2727,125.0,0.0,4.75,2,4.4,4426.2
AUTOMATIC1111_stable-diffusion-webui,AUTOMATIC1111,stable-diffusion-webui,Python,38.92,Needs Improvements,1,38.92,32.73,16.75,20.0,41.37,164236,30524,164236,30,20,20,100,36552,2498,1421,0,1,1,130808.0,0.2667,0.3667,0.0333,0.0,61.2667,7.5667,4,0.0211,716,0.3,0.9,1.75,0.0,0.0,0.0,0.0,0.59,0.02,0.01,0.02,0.01,1,0,0,0,3,0.6,0.1333,10.1667,0.0,0.0,4,1.53,6754.93
charlesabarnes_SPFtoolbox,charlesabarnes,SPFtoolbox,PHP,38.9,Needs Improvements,1,38.9,42.2,48.75,22.25,47.97,300,66,300,30,20,20,100,500,10,3281,8,1,1,241.5,0.0333,0.3667,0.0,0.6333,224.3,12.8667,5,0.0091,325,0.65,0.3,1.75,1.0,0.05,0.0,0.0,0.9,0.03,0.01,0.0,0.01,1,1,1,0,2,0.0,0.2333,214.3846,0.0,0.0,2,1.7,2428.55
FormidableLabs_prism-react-renderer,FormidableLabs,prism-react-renderer,TypeScript,38.9,Needs Improvements,1,38.9,34.67,41.55,48.37,38.81,1993,148,1993,30,20,20,73,2370,12,2887,7,1,1,1531.75,0.1333,0.3,0.1333,0.2333,53.4,6.6667,8,0.0104,557,0.8,0.75,2.05,1.0,0.85,0.0,0.0,0.4658,0.0411,0.0959,0.0685,0.0548,1,0,0,4,6,0.1,0.1333,74.6875,0.0,9.8824,4,2.7397,6097.3562
kiraio-moe_USSR,kiraio-moe,USSR,C#,38.81,Needs Improvements,1,38.81,34.7,34.0,64.67,30.44,300,35,300,30,20,3,18,1151,10,1088,2,1,1,233.75,0.3333,0.3,0.3333,0.1,107.2667,13.0333,1,0.0276,663,0.55,0.75,4.5,1.0,1.0,0.0,0.0,0.3333,0.1111,0.1111,0.0,0.0,1,0,0,0,2,0.5,0.1333,66.0909,0.0,0.3333,2,0.5,77568.0556
sheredom_utf8.h,sheredom,utf8.h,C++,38.81,Needs Improvements,1,38.81,35.07,45.25,52.78,31.91,1973,139,1973,30,20,20,22,268,11,4024,1,1,1,1514.5,0.3,0.3333,0.0,0.0333,46.1,7.0667,9,0.0075,42,0.55,0.3,2.25,1.0,0.85,0.0,0.0,0.0,0.0909,0.0909,0.6818,0.0,1,0,0,0,2,0.3,0.1333,124.0,0.0,5.4706,2,0.8182,9404.7273
openclaw_openclaw-windows-node,openclaw,openclaw-windows-node,C#,38.78,Needs Improvements,1,38.78,54.67,40.1,44.57,21.09,1979,238,1979,30,20,20,100,29025,67,166,0,1,1,1543.75,0.5,0.3667,0.0667,0.1333,427.3333,47.3,9,0.1807,0,0.5,0.7,1.5,0.0,0.55,0.0,0.0,0.0,0.53,0.05,0.1,0.17,1,0,0,1,4,0.0667,0.4,0.4,0.0,0.1818,1,1.39,32270.35
videolan_libspatialaudio,videolan,libspatialaudio,C,38.77,Needs Improvements,1,38.77,45.6,46.75,60.8,13.21,300,55,300,30,20,20,100,11641,7,3377,7,1,1,238.75,0.3,0.2,0.0,0.1,131.9333,19.6,6,0.0089,12,0.65,0.35,1.25,0.8571,1.0,0.0,0.0,0.0,0.47,0.02,0.01,0.28,1,0,0,0,3,0.0333,0.0,684.3077,0.0,4.2,0,1.58,104023.2
ryanmcdermott_clean-code-javascript,ryanmcdermott,clean-code-javascript,JavaScript,38.67,Needs Improvements,1,38.67,43.57,53.8,20.0,21.33,94782,12605,94782,30,20,20,3,520,123,3517,0,1,1,74237.75,0.4333,0.4667,0.0,0.0333,74.9,10.2333,12,0.0085,1248,0.45,0.15,0.3,0.9091,0.0,0.0,0.0,0.0,0.6667,0.3333,0.0,0.0,0,0,0,0,0,0.3333,0.4667,0.0,0.0,0.0,0,0.0,19897.6667
square_leakcanary,square,leakcanary,Kotlin,38.65,Needs Improvements,1,38.65,51.67,30.65,41.57,25.97,29943,3979,29943,30,20,20,100,150297,133,4093,0,1,1,23452.0,0.6,0.3333,0.0,0.1,303.0,39.0333,4,0.0073,0,0.6,0.8,0.65,0.625,0.7,0.0,0.0,0.04,0.59,0.06,0.08,0.31,1,0,1,1,6,0.1667,0.0,61.75,0.0,9.9286,2,2.04,117936.75
jupyter-lsp_jupyterlab-lsp,jupyter-lsp,jupyterlab-lsp,TypeScript,38.64,Needs Improvements,1,38.64,58.0,32.1,28.0,36.2,1995,157,1995,30,20,20,100,10106,226,2522,0,1,1,1535.5,0.2,0.9,0.0667,0.0,573.9667,43.4333,6,0.0119,103,0.55,0.75,2.6,0.8889,0.2,0.0,0.0,0.0,0.12,0.02,0.71,0.0,1,1,1,0,3,0.3667,0.0333,29.9091,0.0,1.0,9,1.8,3033.87
symfony_symfony,symfony,symfony,PHP,38.63,Needs Improvements,1,38.63,62.0,24.95,26.75,30.25,31100,9847,31100,30,20,20,100,330347,605,6034,0,1,1,25786.75,0.9667,0.5,0.0,0.0667,826.4667,117.8333,4,0.005,2,0.2,0.7,1.2,0.0,0.15,0.0,0.0,0.45,0.06,0.06,0.05,0.0,1,0,1,2,7,0.3667,0.0,3.25,0.0,0.0,1,2.71,6086.66
gboudreau_nest-api,gboudreau,nest-api,PHP,38.53,Needs Improvements,1,38.53,28.37,45.05,62.75,30.33,299,91,299,30,20,20,6,288,22,5034,57,1,1,247.0,0.1667,0.4667,0.0667,0.0,70.2,8.7,2,0.006,361,0.5,0.65,5.75,1.0,0.95,0.0,0.0,0.3333,0.3333,0.1667,0.0,0.0,0,0,0,1,0,0.1667,0.1667,1.2,0.0,0.0,1,0.0,16313.8333
livewire_livewire,livewire,livewire,PHP,38.48,Needs Improvements,1,38.48,45.83,35.95,39.58,31.34,23544,1736,23544,30,20,20,100,45554,17,2708,0,1,1,18092.0,0.3,0.3333,0.1,0.0667,144.4,16.0,11,0.0111,0,0.8,1.0,1.45,0.0,0.45,0.0,0.0,0.01,0.67,0.03,0.04,0.02,1,0,1,1,4,0.2,0.0667,7.5,0.0,0.6667,3,1.38,8932.99
vuejs_vue-jsx-vapor,vuejs,vue-jsx-vapor,Rust,38.48,Needs Improvements,1,38.48,21.13,53.65,61.16,33.42,300,11,300,30,20,12,100,4152,5,912,0,1,1,227.75,0.4,0.1,0.1333,0.0,59.0333,6.1333,1,0.0329,0,0.8,0.8,8.15,0.5,0.9167,0.0,0.0,0.02,0.82,0.03,0.01,0.01,1,0,0,2,4,0.5,0.1667,2.5,0.0,0.0909,4,2.45,1837.88
luc-github_ESP3D,luc-github,ESP3D,C,38.48,Needs Improvements,1,38.48,33.57,64.4,28.75,39.33,1982,489,1982,30,20,20,100,140794,5,4106,2,1,1,1608.75,0.5,0.3333,0.0667,0.1333,59.1667,8.5667,2,0.0073,10,1.0,0.6,7.95,0.0,0.2,0.0,0.0,0.49,0.14,0.04,0.0,0.04,1,0,0,1,4,0.3667,0.4333,5.55,0.0,0.25,6,2.44,12503.61
chatwoot_chatwoot,chatwoot,chatwoot,Ruby,38.46,Needs Improvements,1,38.46,71.5,19.6,24.5,24.33,34394,8159,34394,30,20,20,100,241936,1245,2526,0,1,1,27835.25,0.7333,0.7667,0.1,0.5,1555.9667,201.4667,8,0.0119,0,0.1,0.8,0.6,0.0,0.1,0.0,0.0,0.07,0.04,0.06,0.05,0.04,1,1,1,1,5,0.0,0.0333,1.0,0.0,0.0,6,1.53,22179.17
anoyetta_ACT.Hojoring,anoyetta,ACT.Hojoring,C#,38.41,Needs Improvements,1,38.41,35.4,55.05,62.7,15.67,300,64,300,30,20,20,100,322191,13,3174,8,1,1,241.0,0.4333,0.1333,0.0667,0.0,124.7667,14.0667,3,0.0095,29,0.8,0.35,3.55,1.0,0.95,0.0,0.0,0.14,0.07,0.02,0.0,0.31,1,0,0,0,4,0.4667,0.7667,17.0625,0.0,0.0526,1,2.63,698084.12
OSGeo_PROJ,OSGeo,PROJ,C++,38.38,Needs Improvements,1,38.38,49.5,38.15,55.49,17.39,1995,896,1995,30,20,20,100,307737,100,4071,3,1,1,1720.25,0.2,0.4,0.0333,0.2,316.2,31.5667,6,0.0074,7,0.5,0.75,2.05,0.1,0.85,0.0,0.0,0.0,0.05,0.06,0.01,0.02,1,1,1,0,3,0.3,0.2667,1.4,0.0,2.7647,2,1.24,38429.38
segmentio_fasthash,segmentio,fasthash,Go,38.38,Needs Improvements,1,38.38,41.1,55.0,32.73,34.37,299,20,299,30,4,11,19,33,3,3318,13,1,1,229.25,0.2333,0.4,0.0333,0.2,88.8,10.9333,7,0.009,1106,0.75,0.25,2.5,1.0,0.7273,0.0,0.0,0.3684,0.1053,0.0526,0.3684,0.0,1,0,0,1,1,0.0333,0.3,383.3333,0.0,48.5,1,0.6842,1457.5263
0dotxyz_marginfi-v2,0dotxyz,marginfi-v2,Rust,38.38,Needs Improvements,1,38.38,56.83,43.35,36.66,22.12,300,138,300,30,20,20,100,16464,19,1315,1,1,0,259.5,0.4667,0.4333,0.1667,0.1333,204.6667,29.1333,9,0.0228,39,0.6,0.4,1.35,0.625,0.55,0.0,0.0,0.28,0.04,0.04,0.01,0.11,1,0,0,2,6,0.1333,0.2,42.3333,0.0,8.0909,1,3.37,26207.83
xmanrui_OpenClaw-bot-review,xmanrui,OpenClaw-bot-review,TypeScript,38.37,Needs Improvements,1,38.37,44.77,29.8,40.5,40.51,1990,392,1990,30,20,20,100,19908,27,146,0,1,1,1590.5,0.3667,0.2,0.2333,0.1333,102.7667,13.6,9,0.2055,21,0.25,0.35,0.3,0.8,0.9,0.0,0.0,0.5,0.11,0.02,0.09,0.08,0,1,0,0,5,0.0,0.1667,15.2,0.0,40.3889,3,2.12,45746.36
kevinhermawan_Ollamac,kevinhermawan,Ollamac,Swift,38.35,Needs Improvements,1,38.35,48.67,33.45,45.17,30.0,1908,100,1908,30,20,20,66,9719,46,982,0,1,1,1456.0,0.3333,0.3333,0.1667,0.0,121.6333,17.8333,5,0.0305,495,0.25,0.25,0.95,1.0,0.65,0.0,0.0,0.5455,0.0303,0.0152,0.0,0.2121,0,0,0,0,4,0.0333,0.4,94.0,0.0,4.0769,1,2.6212,133078.4091
thepirat000_CachingFramework.Redis,thepirat000,CachingFramework.Redis,C#,38.33,Needs Improvements,1,38.33,32.2,62.0,34.41,37.6,300,50,300,30,20,17,100,1512,0,3955,49,1,1,237.5,0.5667,0.1333,0.0,0.0333,44.8667,5.8667,4,0.0076,49,1.0,0.35,2.5,0.0,0.7647,0.0,0.0,0.69,0.01,0.03,0.07,0.05,1,1,0,0,4,0.6333,0.6667,48.15,0.0,46.5385,1,2.61,14228.16
mix-php_mix,mix-php,mix,PHP,38.31,Needs Improvements,1,38.31,33.3,57.8,33.82,39.29,1930,214,1930,30,20,20,100,8468,3,3307,18,1,1,1501.0,0.1667,0.3667,0.0,0.1,71.2667,6.6333,7,0.0091,251,0.95,0.4,1.8,1.0,0.75,0.0,0.0,0.37,0.38,0.08,0.0,0.02,1,1,0,3,4,0.2667,0.6,10.8421,0.0,19.9333,3,2.79,80792.27
getsentry_rb,getsentry,rb,Python,38.28,Needs Improvements,1,38.28,32.17,33.18,57.66,37.6,300,30,300,30,11,20,40,376,9,3987,38,1,1,232.5,0.1333,0.2667,0.0,0.0333,66.5333,8.8333,11,0.0075,41,0.4545,0.5455,1.3636,1.0,0.85,0.0,0.0,0.25,0.25,0.1,0.225,0.05,1,0,0,0,4,0.0,0.3,39.2,0.0,0.5882,3,1.05,10113.15
erikgeiser_promptkit,erikgeiser,promptkit,Go,38.24,Needs Improvements,1,38.24,29.53,58.25,45.95,33.09,300,21,300,30,16,16,100,2612,0,2059,23,1,1,230.25,0.2667,0.2333,0.1333,0.0667,34.4333,4.8667,4,0.0146,86,1.0,0.5,3.25,0.0,0.8125,0.0,0.0,0.27,0.02,0.01,0.41,0.12,1,0,0,1,2,0.5,0.0333,375.0,0.0,10.6154,2,1.45,12657.96
ochococo_OOD-Principles-In-Swift,ochococo,OOD-Principles-In-Swift,Swift,38.22,Needs Improvements,1,38.22,34.43,70.0,33.75,29.59,1892,156,1892,30,1,16,100,440,0,4156,9,1,1,1458.0,0.1667,0.2667,0.1333,0.2,63.8667,9.7667,4,0.0072,122,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.29,0.02,0.01,0.0,0.12,0,0,0,0,2,0.4,0.0333,575.0,0.0,68.5,3,0.78,4389.76
torvalds_linux,torvalds,linux,C,38.22,Needs Improvements,1,38.22,68.5,0.0,0.0,8.55,239403,63461,239403,30,0,0,100,6323337,3,5426,0,1,1,195417.5,0.9667,0.6333,0.0333,0.1,1267.9,165.3333,5,0.0055,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0.0,0,0,0,0,3,0.8,0.3,0.0,0.0,0.0,0,2.59,5931.63
anuraghazra_github-readme-stats,anuraghazra,github-readme-stats,JavaScript,38.22,Needs Improvements,1,38.22,60.17,22.25,2.25,39.67,79792,35157,79792,30,20,20,100,7741,288,2195,0,1,1,68633.25,0.3,0.8,0.0333,0.2667,594.8667,38.2333,5,0.0137,14,0.4,0.9,3.25,0.4167,0.05,0.0,0.0,0.5,0.03,0.04,0.07,0.01,1,0,1,1,2,0.6667,0.0333,13.0,0.0,21.0,4,1.35,9274.81
spring-projects_spring-boot,spring-projects,spring-boot,Java,38.13,Needs Improvements,1,38.13,34.8,48.36,29.05,25.82,81203,42100,81203,30,20,20,100,216450,533,5015,0,1,1,71427.25,0.1333,0.1333,0.0333,0.0333,141.8,13.6333,6,0.006,0,0.7,0.7,1.65,0.0,0.25,0.0,0.0,0.03,0.05,0.09,0.36,0.01,1,0,0,4,11,0.1,0.0667,0.2857,0.0,2.2,2,5.47,2969.45
langgenius_dify,langgenius,dify,TypeScript,38.11,Needs Improvements,1,38.11,33.07,24.25,47.0,14.77,148776,23431,148776,30,20,20,100,425249,937,1189,0,1,1,117439.75,0.3333,0.1,0.0333,0.0333,89.1333,8.5667,10,0.0252,0,0.3,0.95,0.75,0.0,0.6,0.0,0.0,0.0,0.03,0.04,0.1,0.01,1,1,0,0,4,0.0,0.5,0.0,0.0,0.0,1,2.03,3172.74
